100002489,0.5,-0.002818,0,3
,,,,
100002490,0.5,-0.002151,0,3
,,,,
100002491,0.5,-0.000629,0,3
,,,,
100002492,0.5,0.000063,0,3
,,,,
100002493,0.5,0.000813,0,3
,,,,
100002494,0,0.001016,1,0
,,,,
100002495,0,0.001037,1,0
,,,,
100002496,0,0.000603,1,0
,,,,
100002497,0,0.00019,1,0
,,,,
100002498,0,-0.000017,1,0
,,,,
100002499,0,-0.000155,1,2
,,,,
100002500,0,-0.000185,1,2
,,,,
100002501,0,-0.000146,1,2
,,,,
100002502,0,-0.000084,1,2
,,,,
100002503,0,-0.000046,1,2
,,,,
100002504,0.5,-0.000011,0,2
,,,,
100002505,0.5,0.00002,0,2
,,,,
100002506,0.5,0.000027,0,2
,,,,
100002507,0.5,0.000014,0,2
,,,,
100002508,0.5,0.000001,0,2
,,,,
100002509,0.5,0.000001,0,2
,,,,
100002510,0.5,0.000005,0,2
,,,,
100002511,0.5,-0.000001,0,2
,,,,
100000000,0.5,-0.000005,0,2
,,,,
100002513,0.5,-0.000014,0,2
,,,,
100002514,0.5,-0.000008,0,2
,,,,
100002515,0.5,-0.000002,0,2
,,,,
100002516,0.5,-0.000018,0,0
,,,,
100002517,0.5,0.000004,0,0
,,,,
100002518,0.5,0.000013,0,0
,,,,
100002519,0.5,0,0,0
,,,,
100002520,0.5,0.000006,0,0
,,,,
100000000,0.5,0.000013,0,1
,,,,
100002522,0.5,0.000013,0,1
,,,,
100002523,0.5,0.000019,0,1
,,,,
100002524,0.5,0.000018,0,1
,,,,
100002525,0.5,0.000025,0,1
,,,,
100002526,0.5,0.000017,0,1
,,,,
100002527,0.5,0.000016,0,1
,,,,
100002528,0.5,0.00003,0,1
,,,,
100002529,1,-0.000046,0,1
,,,,
100002530,1,0.000134,0,1
,,,,
100002531,1,0.000112,0,1
,,,,
100002532,0.5,0.000014,0,1
,,,,
100002533,0.5,-0.000041,0,1
,,,,
100002534,0.5,-0.000106,0,1
,,,,
100002535,0.5,-0.00007,0,1
,,,,
100002536,0,0,0,1
,,,,
100002537,0,0,0,1
,,,,
100002538,0,0,0,1
,,,,
100002539,0,0,0,1
,,,,
100002540,0,0,0,1
,,,,
100002541,0,0,0,1
,,,,
100002542,0,0,0,1
,,,,
100002543,0,0,0,1
,,,,
100002544,0,0,0,1
,,,,
100000000,0,0,0,1
,,,,
100002546,0,0,0,1
,,,,
100002547,0,0,0,1
,,,,
100002548,1,0,0,1
,,,,
100002549,1,0,0,1
,,,,
100002550,1,0,0,1
,,,,
100002551,1,0,0,1
,,,,
100002552,1,0,0,1
,,,,
100002553,1,0,0,1
,,,,
100002554,1,0,0,1
,,,,
100002555,1,0,0,1
,,,,
100002556,1,0,0,1
,,,,
100002557,1,0,0,1
,,,,
100002558,1,0,0,1
,,,,
100002559,1,0,0,1
,,,,
100000000,1,0,0,0
,,,,
100002562,1,0,0,0
,,,,
100002563,1,0,0,0
,,,,
100002564,1,0,0,0
,,,,
100002565,1,0,0,0
,,,,
100002566,1,0,0,0
,,,,
100002567,1,0,0,2
,,,,
100002568,1,0,0,2
,,,,
100002569,1,0,0,2
,,,,
100002570,1,0,0,2
,,,,
100002571,1,0,0,2
,,,,
100002572,1,0,0,2
,,,,
100002573,1,0,0,2
,,,,
100002574,1,0,0,2
,,,,
100002575,1,0,0,2
,,,,
100002576,1,0,0,2
,,,,
100002577,1,0,0,2
,,,,
100002578,1,0,0,2
,,,,
100002579,1,0,0,2
,,,,
100002580,1,0,0,2
,,,,
100002581,1,0,0,2
,,,,
100002582,1,0,0,2
,,,,
100002583,1,0,0,2
,,,,
100002584,1,0,0,0
,,,,
100002585,1,0,0,0
,,,,
100002586,1,0,0,0
,,,,
100002587,1,0,0,0
,,,,
100002588,1,0,0,0
,,,,
100002589,1,0,0,0
,,,,
100002590,1,0,0,3
,,,,
100002591,1,0,0,3
,,,,
100002592,1,0,0,3
,,,,
100002593,1,0,0,3
,,,,
100002594,0,0,0,3
,,,,
100002595,0,0,0,3
,,,,
100002596,0,0,0,3
,,,,
100002597,0,0,0,3
,,,,
100002598,0,0,0,3
,,,,
100002599,0,0,0,3
,,,,
100002600,0,0,0,3
,,,,
100002601,0,0,0,3
,,,,
100000000,0,0,0,3
,,,,
100002603,0,0,0,3
,,,,
100002604,0,0,0,3
,,,,
100002605,0,0,0,3
,,,,
100002606,0,0,0,3
,,,,
100002607,0,0,0,3
,,,,
100002609,0,0,0,3
,,,,
100002608,0,0,0,0
,,,,
100002610,0,0,0,0
,,,,
100002611,0,0,0,0
,,,,
100002612,0,0,0,0
,,,,
100002613,0,0,1,2
,,,,
100000000,0,0,1,2
,,,,
100002616,0,0,1,2
,,,,
100002617,0.5,0,0,2
,,,,
100002618,0.5,0,0,2
,,,,
100000000,0.5,0,0,2
,,,,
100002620,0.5,0,0,2
,,,,
100002621,0.5,0,0,2
,,,,
100002622,0.5,0,0,2
,,,,
100002623,0.5,0,0,2
,,,,
100002624,0.5,0,0,2
,,,,
100002625,0.5,0,0,2
,,,,
100002626,0.5,0,0,2
,,,,
100002627,0.5,0,0,2
,,,,
100002628,0.5,0,0,2
,,,,
100002629,0.5,0,0,2
,,,,
100002630,0.5,0,0,0
,,,,
100002631,0.5,0,0,0
,,,,
100002632,0.5,0,0,0
,,,,
100002634,0.5,0,0,0
,,,,
100002635,0.5,0,0,0
,,,,
100002636,0.5,0,0,0
,,,,
100002637,0.5,0,0,1
,,,,
100002638,0.5,0,0,1
,,,,
100000000,0.5,0,0,1
,,,,
100002640,0.5,0,0,1
,,,,
100002641,1,0,0,1
,,,,
100002642,1,0,0,1
,,,,
100002643,1,0,0,1
,,,,
100002644,1,-0.00604,0,1
,,,,
100002646,0.5,-0.006032,0,1
,,,,
100002647,0.5,-0.005484,0,1
,,,,
100002648,0.5,-0.001151,0,1
,,,,
100002649,0.5,-0.00054,0,1
,,,,
100002650,0.5,-0.000243,0,1
,,,,
100002651,0.5,0.001407,0,1
,,,,
100002653,0.5,0.001407,0,1
,,,,
100002654,0.5,0.001443,0,1
,,,,
100002655,0.5,0.001089,0,1
,,,,
100002657,0.5,0.001089,0,1
,,,,
100002658,0.5,0.001363,0,1
,,,,
100002659,0.5,0.001363,0,1
,,,,
100002660,0.5,0.000861,0,1
,,,,
100002661,0.5,0.000861,0,1
,,,,
100002662,0.5,0.000918,0,1
,,,,
100000000,0.5,0.000947,0,1
,,,,
100002664,0.5,0.00078,0,1
,,,,
100002665,0.5,0.000699,0,1
,,,,
100002666,0.5,0.000354,0,1
,,,,
100002667,0.5,0.000354,0,1
,,,,
100002668,0.5,0.000273,0,1
,,,,
100002669,1,0.000455,0,1
,,,,
100002670,1,0.000353,0,1
,,,,
100002671,1,0.00026,0,1
,,,,
100002672,0.5,0.000195,0,1
,,,,
100002673,0.5,0.000149,0,1
,,,,
100002674,0.5,0.000123,0,1
,,,,
100002675,0.5,0.000092,0,1
,,,,
100002676,0.5,0.000081,0,1
,,,,
100002677,0.5,0.000071,0,1
,,,,
100002678,0.5,0.000055,0,1
,,,,
100002679,0.5,0.000053,0,1
,,,,
100002680,0.5,0.00004,0,1
,,,,
100002681,0.5,0.000025,0,1
,,,,
100002682,0.5,0.00001,0,1
,,,,
100002683,0.5,-0.000015,0,1
,,,,
100002684,0.5,-0.000028,0,1
,,,,
100002685,0.5,-0.000036,0,1
,,,,
100000000,0.5,-0.000067,0,1
,,,,
100002687,0.5,-0.000067,0,1
,,,,
100002688,0.5,-0.000045,0,1
,,,,
100002689,0.5,0.00004,0,1
,,,,
100002690,0.5,0.000046,0,1
,,,,
100002691,0.5,0.000026,0,1
,,,,
100002692,0.5,-0.000093,0,1
,,,,
100002693,0.5,-0.000109,0,1
,,,,
100002694,1,-0.000044,0,1
,,,,
100002695,1,0.000001,0,1
,,,,
100002696,1,0.000001,0,1
,,,,
100002697,0.5,-0.000001,0,1
,,,,
100002698,0.5,-0.000001,0,1
,,,,
100002699,0.5,-0.000012,0,1
,,,,
100002700,0.5,-0.000016,0,1
,,,,
100002701,0.5,-0.000016,0,1
,,,,
100002702,0.5,-0.000003,0,1
,,,,
100002703,0.5,-0.000003,0,1
,,,,
100002704,0.5,-0.000002,0,1
,,,,
100002705,0.5,-0.000087,0,1
,,,,
100002706,0.5,-0.000087,0,1
,,,,
100002707,0.5,-0.000063,0,1
,,,,
100002708,0.5,-0.000063,0,1
,,,,
100002709,0.5,-0.00007,0,1
,,,,
100002710,0.5,-0.000041,0,1
,,,,
100002711,0.5,0.000004,0,1
,,,,
100002712,0.5,0.000004,0,1
,,,,
100002713,0.5,0.000002,0,1
,,,,
100000000,0.5,-0.000008,0,1
,,,,
100002715,0.5,-0.000096,0,1
,,,,
100000000,1,-0.000131,0,1
,,,,
100002717,1,0.000085,0,1
,,,,
100002718,1,0.000085,0,1
,,,,
100002719,0.5,0.000009,0,1
,,,,
100002721,0.5,-0.000019,0,1
,,,,
100002722,0.5,-0.000023,0,1
,,,,
100002723,0.5,-0.000025,0,1
,,,,
100002724,0.5,-0.000014,0,1
,,,,
100002725,0.5,-0.000015,0,1
,,,,
100002726,0.5,-0.000005,0,1
,,,,
100002727,0.5,-0.000015,0,1
,,,,
100000000,0.5,-0.000039,0,1
,,,,
100002730,0.5,-0.000069,0,1
,,,,
100002731,0.5,-0.000038,0,1
,,,,
100002732,0.5,-0.000048,0,1
,,,,
100002734,0.5,-0.000046,0,1
,,,,
100002735,0.5,-0.000046,0,1
,,,,
100002736,0.5,-0.000054,0,1
,,,,
100002737,0.5,-0.000041,0,1
,,,,
100002737,0.5,-0.000041,0,1
,,,,
100002739,1,0.000086,0,1
,,,,
100002740,1,-0.000054,0,1
,,,,
100002741,0.5,-0.000022,0,1
,,,,
100002742,0.5,-0.000025,0,1
,,,,
100002744,0.5,-0.000025,0,1
,,,,
100002746,0.5,-0.000028,0,1
,,,,
100002746,0.5,-0.000028,0,1
,,,,
100002747,0.5,-0.000028,0,1
,,,,
100000000,0.5,-0.000028,0,1
,,,,
100002749,0.5,-0.000029,0,1
,,,,
100002750,0.5,-0.00003,0,1
,,,,
100002751,0.5,-0.000024,0,1
,,,,
100002752,0.5,0.000029,0,1
,,,,
100002753,0.5,0.000065,0,1
,,,,
100002754,0.5,0.00004,0,1
,,,,
100002755,0.5,0.000046,0,1
,,,,
100002756,0.5,0.000025,0,1
,,,,
100002757,0.5,0.000036,0,1
,,,,
100002758,0.5,0.000036,0,1
,,,,
100002759,0.5,0.000001,0,1
,,,,
100000000,0.5,-0.000063,0,1
,,,,
100002761,0.5,-0.000102,0,1
,,,,
100002763,1,-0.000011,0,1
,,,,
100002762,1,-0.000011,0,1
,,,,
100002764,1,-0.000027,0,1
,,,,
100002765,0.5,-0.00004,0,1
,,,,
100002766,0.5,-0.000037,0,1
,,,,
100002767,0.5,-0.000037,0,1
,,,,
100002768,0.5,-0.000031,0,1
,,,,
100002769,0.5,-0.000019,0,1
,,,,
100000000,0.5,-0.000015,0,1
,,,,
100002771,0.5,-0.000015,0,1
,,,,
100000000,0.5,-0.000012,0,1
,,,,
100002773,0.5,-0.000012,0,1
,,,,
100002774,0.5,0.000046,0,1
,,,,
100002775,0.5,0.000046,0,1
,,,,
100002776,0.5,0.000043,0,1
,,,,
100002777,0.5,-0.00002,0,1
,,,,
100000000,0.5,0.000049,0,1
,,,,
100002779,0.5,-0.000051,0,1
,,,,
100002781,0.5,0.000047,0,1
,,,,
100002781,0.5,0.000047,0,1
,,,,
100002782,0.5,-0.000129,0,1
,,,,
100002783,1,-0.000101,0,1
,,,,
100002785,1,-0.000039,0,1
,,,,
100002786,1,-0.000039,0,1
,,,,
100002787,0.5,-0.000053,0,1
,,,,
100002788,0.5,-0.000046,0,1
,,,,
100002789,0.5,-0.000039,0,1
,,,,
100002790,0.5,-0.000036,0,1
,,,,
100002791,0.5,-0.000021,0,1
,,,,
100002792,0.5,-0.000021,0,1
,,,,
100002793,0.5,-0.000025,0,1
,,,,
100002794,0.5,-0.000054,0,1
,,,,
100002795,0.5,-0.000054,0,1
,,,,
100002797,0.5,-0.000047,0,1
,,,,
100002797,0.5,-0.000047,0,1
,,,,
100002798,0.5,-0.00006,0,1
,,,,
100002799,0.5,-0.000025,0,1
,,,,
100002800,0.5,0.000017,0,1
,,,,
100002801,0.5,0.000006,0,1
,,,,
100002802,0.5,0.000006,0,1
,,,,
100002803,0.5,-0.000008,0,1
,,,,
100002804,1,0.000004,0,1
,,,,
100002805,1,-0.000048,0,1
,,,,
100002806,0.5,-0.0001,0,1
,,,,
100002807,0.5,-0.00011,0,1
,,,,
100002808,0.5,-0.000094,0,1
,,,,
100002809,0.5,-0.000044,0,1
,,,,
100000000,0.5,-0.000062,0,1
,,,,
100002811,0.5,-0.000062,0,1
,,,,
100002812,0.5,0.000082,0,1
,,,,
100002813,0.5,0.000081,0,1
,,,,
100002814,0.5,0.000053,0,1
,,,,
100002815,0.5,0.000057,0,1
,,,,
100002816,0.5,-0.00009,0,1
,,,,
100000000,0.5,-0.00009,0,1
,,,,
100002818,1,0.000055,0,1
,,,,
100002819,0.5,0.000014,0,1
,,,,
100002820,0.5,0.000012,0,1
,,,,
100002822,0.5,-0.000052,0,1
,,,,
100002823,1,0.000028,0,1
,,,,
100002824,1,0.000028,0,1
,,,,
100002825,1,0.000028,0,1
,,,,
100002826,1,0.000028,0,1
,,,,
100002827,1,0.000028,0,1
,,,,
100002828,0.5,-0.000075,0,1
,,,,
100002829,0.5,-0.000072,0,1
,,,,
100002830,0.5,-0.000043,0,1
,,,,
100002831,0.5,-0.00001,0,1
,,,,
100002832,0.5,0.000057,0,1
,,,,
100002833,0.5,0.000058,0,1
,,,,
100002834,0.5,0.000039,0,1
,,,,
100002835,0.5,-0.000091,0,1
,,,,
100002836,0.5,0.000081,0,1
,,,,
100002837,0.5,0.000047,0,1
,,,,
100002838,0.5,-0.000073,0,1
,,,,
100000000,0.5,0.000048,0,1
,,,,
100002840,1,-0.000021,0,1
,,,,
100000000,1,-0.000021,0,1
,,,,
100002843,0.5,-0.000107,0,1
,,,,
100002844,0.5,-0.000075,0,1
,,,,
100002845,0.5,-0.000065,0,1
,,,,
100002846,0.5,-0.000054,0,1
,,,,
100002849,0.5,-0.000043,0,1
,,,,
100002851,0.5,0.00005,0,1
,,,,
100000000,0.5,0.00005,0,1
,,,,
100002852,0.5,-0.000025,0,1
,,,,
100002853,0.5,0.000024,0,1
,,,,
100002854,0.5,0.000021,0,1
,,,,
100002856,0.5,0.000049,0,1
,,,,
100002857,0.5,0.000049,0,1
,,,,
100002858,0.5,0.000018,0,1
,,,,
100002859,0.5,0.000041,0,1
,,,,
100002860,1,-0.000003,0,1
,,,,
100002861,1,-0.000118,0,1
,,,,
100002862,1,-0.000118,0,1
,,,,
100002863,0.5,-0.000116,0,1
,,,,
100002864,0.5,-0.00011,0,1
,,,,
100000000,0.5,-0.000092,0,1
,,,,
100002866,0.5,-0.00008,0,1
,,,,
100002867,0.5,-0.000035,0,1
,,,,
100002868,0.5,-0.000027,0,1
,,,,
100000000,0.5,-0.000027,0,1
,,,,
100002870,0.5,0,0,1
,,,,
100002871,0.5,0,0,1
,,,,
100002872,0.5,0.000033,0,1
,,,,
100002873,0.5,-0.000045,0,1
,,,,
100002874,0.5,-0.000039,0,1
,,,,
100002875,0.5,0.00002,0,1
,,,,
100002876,0.5,0.00004,0,1
,,,,
100002877,0.5,0.000009,0,1
,,,,
100002878,0.5,-0.000068,0,1
,,,,
100002879,0.5,0.000054,0,1
,,,,
100002880,0.5,0.000063,0,1
,,,,
100002881,1,0.000046,0,1
,,,,
100002882,1,0.000051,0,1
,,,,
100002883,1,-0.000012,0,1
,,,,
100002884,0.5,-0.000076,0,1
,,,,
100002885,0.5,-0.000085,0,1
,,,,
100002886,0.5,-0.000091,0,1
,,,,
100002888,0.5,-0.000042,0,1
,,,,
100002889,0.5,-0.000035,0,1
,,,,
100000000,0.5,-0.000039,0,1
,,,,
100002891,0.5,-0.000018,0,1
,,,,
100002892,0.5,-0.000025,0,1
,,,,
100002893,0.5,0.000045,0,1
,,,,
100002895,0.5,-0.000016,0,1
,,,,
100002896,0.5,-0.000051,0,1
,,,,
100002897,0.5,-0.000027,0,1
,,,,
100002898,0.5,-0.000027,0,1
,,,,
100002899,0.5,0.000004,0,1
,,,,
100002900,0.5,0.000075,0,1
,,,,
100002901,0.5,-0.000052,0,1
,,,,
100002903,1,-0.000059,0,1
,,,,
100002902,1,-0.000059,0,1
,,,,
100002904,1,-0.00008,0,1
,,,,
100002905,1,0.000033,0,1
,,,,
100002906,0.5,-0.000005,0,1
,,,,
100002907,0.5,-0.000005,0,1
,,,,
100000000,0.5,-0.000009,0,1
,,,,
100000000,0.5,-0.000009,0,1
,,,,
100002910,0.5,-0.000007,0,1
,,,,
100002911,0.5,-0.000007,0,1
,,,,
100002912,0.5,-0.000014,0,1
,,,,
100002913,0.5,-0.000006,0,1
,,,,
100002914,0.5,-0.000006,0,1
,,,,
100002915,0.5,0.000016,0,1
,,,,
100002916,0.5,0.000075,0,1
,,,,
100002917,0.5,0.000054,0,1
,,,,
100002918,0.5,-0.000032,0,1
,,,,
100002919,0.5,-0.000053,0,1
,,,,
100002920,0.5,-0.000053,0,1
,,,,
100002921,0.5,-0.000033,0,1
,,,,
100002922,0.5,-0.000004,0,1
,,,,
100002923,0.5,0.000099,0,1
,,,,
100002924,0.5,0.000032,0,1
,,,,
100002925,1,0.000106,0,1
,,,,
100002926,1,0.000106,0,1
,,,,
100002927,1,0.00007,0,1
,,,,
100002928,0.5,-0.000078,0,1
,,,,
100002929,0.5,-0.000083,0,1
,,,,
100002930,0.5,-0.000061,0,1
,,,,
100002931,0.5,-0.000056,0,1
,,,,
100002932,0.5,-0.000045,0,1
,,,,
100002933,0.5,-0.000036,0,1
,,,,
100002934,0.5,-0.000034,0,1
,,,,
100002935,0.5,-0.000018,0,1
,,,,
100002936,0.5,-0.000018,0,1
,,,,
100002937,0.5,-0.000012,0,1
,,,,
100002938,0.5,-0.000007,0,1
,,,,
100002939,0.5,0.000052,0,1
,,,,
100002940,0.5,0.000046,0,1
,,,,
100002941,0.5,-0.000026,0,1
,,,,
100002942,0.5,0.000091,0,1
,,,,
100002943,0.5,0.000083,0,1
,,,,
100002944,0.5,-0.00002,0,1
,,,,
100002945,0.5,0.000055,0,1
,,,,
100002946,0.5,-0.000102,0,1
,,,,
100002947,0.5,-0.000143,0,1
,,,,
100002948,0.5,-0.000143,0,1
,,,,
100002949,1,-0.000254,0,1
,,,,
100000000,1,-0.007219,0,1
,,,,
100002951,0.5,-0.00703,0,1
,,,,
100002952,0.5,-0.00703,0,1
,,,,
100002953,0.5,-0.004799,0,1
,,,,
100002953,0.5,-0.004799,0,1
,,,,
100002955,0.5,-0.017358,0,1
,,,,
100002956,0.5,-0.013568,0,1
,,,,
100002957,0.5,-0.013568,0,1
,,,,
100002958,0.5,-0.022116,0,1
,,,,
100002959,0.5,-0.019085,0,1
,,,,
100002960,0.5,-0.014755,0,1
,,,,
100000000,0.5,-0.026498,0,1
,,,,
100002962,0.5,-0.026498,0,1
,,,,
100002963,0.5,-0.020747,0,1
,,,,
100002965,0.5,-0.017189,0,1
,,,,
100002966,0.5,-0.027938,0,1
,,,,
100002968,0.5,-0.024492,0,1
,,,,
100002969,0.5,-0.024492,0,1
,,,,
100002970,0.5,-0.03379,0,1
,,,,
100002971,1,-0.030921,0,1
,,,,
100002973,1,-0.027738,0,1
,,,,
100002975,1,-0.027738,0,1
,,,,
100002977,1,-0.027738,0,1
,,,,
100002976,1,-0.027738,0,1
,,,,
100002978,0.5,-0.019707,0,1
,,,,
100002979,0.5,-0.019707,0,1
,,,,
100002980,0.5,-0.021207,0,1
,,,,
100000000,0.5,-0.031864,0,1
,,,,
100002982,0.5,-0.031864,0,1
,,,,
100002983,0.5,-0.026891,0,1
,,,,
100002984,0.5,-0.023462,0,1
,,,,
100002985,0.5,-0.033731,0,1
,,,,
100002986,0.5,-0.027607,0,1
,,,,
100002988,0.5,-0.027607,0,1
,,,,
100002989,1,-0.024201,0,1
,,,,
100002990,1,-0.020524,0,1
,,,,
100002991,1,-0.033889,0,1
,,,,
100002992,0.5,-0.026078,0,1
,,,,
100002994,0.5,-0.021391,0,1
,,,,
100002995,0.5,-0.021391,0,1
,,,,
100002996,0.5,-0.034034,0,1
,,,,
100002997,0.5,-0.029597,0,1
,,,,
100002998,0.5,-0.025239,0,1
,,,,
100002999,0.5,-0.022093,0,1
,,,,
100003000,0.5,-0.03388,0,1
,,,,
100003001,0.5,-0.029541,0,1
,,,,
100003002,0.5,-0.024335,0,1
,,,,
100003003,0.5,-0.019938,0,1
,,,,
100003004,0.5,-0.032995,0,1
,,,,
100003005,0.5,-0.030666,0,1
,,,,
100003006,0.5,-0.027534,0,1
,,,,
100003007,0.5,-0.022952,0,1
,,,,
100003008,0.5,-0.030566,0,1
,,,,
100003009,0.5,-0.030566,0,1
,,,,
100003010,1,-0.026631,0,1
,,,,
100003011,0.5,-0.023329,0,1
,,,,
100003012,1,-0.020604,0,1
,,,,
100003013,0.5,-0.030947,0,1
,,,,
100003014,0.5,-0.030947,0,1
,,,,
100003015,0.5,-0.030947,0,1
,,,,
100003016,0.5,-0.023182,0,1
,,,,
100003017,0.5,-0.03238,0,1
,,,,
100003018,0.5,-0.028214,0,1
,,,,
100003019,0.5,-0.028214,0,1
,,,,
100003020,0.5,-0.020288,0,1
,,,,
100003021,0.5,-0.03347,0,1
,,,,
100003022,0.5,-0.02766,0,1
,,,,
100003024,0.5,-0.024268,0,1
,,,,
100000000,0.5,-0.024268,0,1
,,,,
100003027,1,-0.027579,0,1
,,,,
100003027,1,-0.027579,0,1
